fold,sample_id,Sentence_ID,Sub-Subtype,predicted_label,correct,confidence
4,GOLD_0000,2007/s/2007/677/102:2,Passive to Active Voice,Passive to Active Voice,True,0.9988194108009338
4,GOLD_0001,2007/s/2007/677/102:2,Passive to Active Voice,Passive to Active Voice,True,0.9987699389457703
4,GOLD_0002,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9982057809829712
4,GOLD_0003,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9982057809829712
4,GOLD_0004,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9983591437339783
4,GOLD_0005,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9995391368865967
4,GOLD_0006,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9995741248130798
4,GOLD_0007,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9995256662368774
4,GOLD_0008,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9995741248130798
4,GOLD_0009,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9020034670829773
4,GOLD_0010,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9048967361450195
4,GOLD_0011,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9163874387741089
4,GOLD_0012,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.8807005286216736
4,GOLD_0013,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9925639033317566
4,GOLD_0014,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9923978447914124
4,GOLD_0015,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9937067627906799
4,GOLD_0016,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9923978447914124
4,GOLD_0017,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.519684910774231
4,GOLD_0018,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.5161967873573303
4,GOLD_0019,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.5721014738082886
4,GOLD_0020,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.5133750438690186
4,GOLD_0021,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9973248243331909
4,GOLD_0022,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9966751337051392
4,GOLD_0023,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9966751337051392
4,GOLD_0024,2005/s/2005/631/28:3,Register Mismatch,Register Mismatch,True,0.9433931112289429
4,GOLD_0025,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9838523864746094
4,GOLD_0026,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9271673560142517
4,GOLD_0027,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.8851322531700134
4,GOLD_0028,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9271673560142517
4,GOLD_0029,2005/s/2005/60/457:3,Register Mismatch,Terminology Substitution,False,0.6665815114974976
4,GOLD_0030,2005/s/2005/60/457:3,Register Mismatch,Terminology Substitution,False,0.6517543196678162
4,GOLD_0031,2005/s/2005/60/457:3,Register Mismatch,Terminology Substitution,False,0.642885148525238
4,GOLD_0032,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.8823204636573792
4,GOLD_0033,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.6484751105308533
4,GOLD_0034,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.730360746383667
4,GOLD_0035,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.730360746383667
4,GOLD_0036,2006/s/2006/822/203:10,Register Mismatch,Register Mismatch,True,0.9848040342330933
4,GOLD_0037,2006/s/2006/822/203:10,Register Mismatch,Register Mismatch,True,0.9475685358047485
4,GOLD_0038,2006/s/2006/822/203:10,Register Mismatch,Register Mismatch,True,0.9457947015762329
4,GOLD_0039,2006/s/2006/822/203:10,Register Mismatch,Register Mismatch,True,0.9475685358047485
4,GOLD_0040,2008/s/2008/371/235:4,Register Mismatch,Register Mismatch,True,0.9897704124450684
4,GOLD_0041,2008/s/2008/371/235:4,Register Mismatch,Register Mismatch,True,0.9875539541244507
4,GOLD_0042,2008/s/2008/371/235:4,Register Mismatch,Register Mismatch,True,0.988698422908783
4,GOLD_0043,2008/s/2008/371/235:4,Register Mismatch,Register Mismatch,True,0.9895955920219421
4,GOLD_0044,2012/s/2012/373/576:1,Register Mismatch,Register Mismatch,True,0.9973614811897278
4,GOLD_0045,2011/s/2011/525/60:1,Register Mismatch,Register Mismatch,True,0.9978121519088745
4,GOLD_0046,2003/s/2003/946/19:9,Register Mismatch,Register Mismatch,True,0.9512656927108765
4,GOLD_0047,2012/s/2012/16/45:5,Register Mismatch,Wrong Word Order,False,0.942013144493103
4,GOLD_0048,2014/s/2014/213/81:7,Register Mismatch,Passive to Active Voice,False,0.3757924735546112
4,GOLD_0049,2014/s/2014/213/81:7,Register Mismatch,Passive to Active Voice,False,0.3891986310482025
4,GOLD_0050,2014/s/2014/213/81:7,Register Mismatch,Passive to Active Voice,False,0.38500064611434937
4,GOLD_0051,2006/s/2006/822/15:3,Register Mismatch,Register Mismatch,True,0.578688383102417
4,GOLD_0052,2006/s/2006/822/15:3,Register Mismatch,Register Mismatch,True,0.5663164854049683
4,GOLD_0053,2006/s/2006/822/15:3,Register Mismatch,Register Mismatch,True,0.5235515236854553
4,GOLD_0054,2006/s/2006/822/15:3,Register Mismatch,Register Mismatch,True,0.5663164854049683
4,GOLD_0055,2006/s/2006/154/290:2,Register Mismatch,Definiteness Shift,False,0.6687418222427368
4,GOLD_0056,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9974632263183594
4,GOLD_0057,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9976505637168884
4,GOLD_0058,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9976505637168884
4,GOLD_0059,2005/s/2005/686/23:1,Register Mismatch,Register Mismatch,True,0.9973320960998535
4,GOLD_0060,2005/s/2005/686/23:1,Register Mismatch,Register Mismatch,True,0.9973461627960205
4,GOLD_0061,2006/s/2006/822/209:8,Register Mismatch,Register Mismatch,True,0.9057011604309082
