fold,sample_id,Sentence_ID,Sub-Subtype,predicted_label,correct,confidence
1,GOLD_0000,2007/s/2007/677/102:2,Passive to Active Voice,Register Mismatch,False,0.5387759804725647
1,GOLD_0001,2007/s/2007/677/102:2,Passive to Active Voice,Register Mismatch,False,0.4407832622528076
1,GOLD_0002,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.338265985250473
1,GOLD_0003,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.338265985250473
1,GOLD_0004,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.3402940630912781
1,GOLD_0005,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9938182234764099
1,GOLD_0006,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9937507510185242
1,GOLD_0007,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9937845468521118
1,GOLD_0008,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9937507510185242
1,GOLD_0009,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.6200316548347473
1,GOLD_0010,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.6682134866714478
1,GOLD_0011,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.6506142020225525
1,GOLD_0012,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.6567238569259644
1,GOLD_0013,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9579573273658752
1,GOLD_0014,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9609209299087524
1,GOLD_0015,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9602199196815491
1,GOLD_0016,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9609209299087524
1,GOLD_0017,2005/s/2005/60/457:3,Register Mismatch,Invalid Pattern,False,0.4537000358104706
1,GOLD_0018,2005/s/2005/60/457:3,Register Mismatch,Invalid Pattern,False,0.42148566246032715
1,GOLD_0019,2005/s/2005/60/457:3,Register Mismatch,Invalid Pattern,False,0.43361005187034607
1,GOLD_0020,2005/s/2005/60/457:3,Register Mismatch,Invalid Pattern,False,0.42192134261131287
1,GOLD_0021,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.3631080687046051
1,GOLD_0022,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.3690345883369446
1,GOLD_0023,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.3690345883369446
