fold,sample_id,Sentence_ID,Sub-Subtype,predicted_label,correct,confidence
2,GOLD_0000,2007/s/2007/677/102:2,Passive to Active Voice,Register Mismatch,False,0.5216273069381714
2,GOLD_0001,2007/s/2007/677/102:2,Passive to Active Voice,Register Mismatch,False,0.5123848915100098
2,GOLD_0002,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.2367236167192459
2,GOLD_0003,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.2367236167192459
2,GOLD_0004,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.25749891996383667
2,GOLD_0005,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.911497175693512
2,GOLD_0006,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9121387600898743
2,GOLD_0007,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9108083844184875
2,GOLD_0008,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9121387600898743
2,GOLD_0009,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.3292843997478485
2,GOLD_0010,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.3815712034702301
2,GOLD_0011,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.3272743225097656
2,GOLD_0012,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.3275364637374878
2,GOLD_0013,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.6861582398414612
2,GOLD_0014,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.6879088282585144
2,GOLD_0015,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.6947209239006042
2,GOLD_0016,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.6879088282585144
2,GOLD_0017,2005/s/2005/60/457:3,Register Mismatch,Terminology Substitution,False,0.3027275502681732
2,GOLD_0018,2005/s/2005/60/457:3,Register Mismatch,Terminology Substitution,False,0.3226638436317444
2,GOLD_0019,2005/s/2005/60/457:3,Register Mismatch,Terminology Substitution,False,0.32277095317840576
2,GOLD_0020,2005/s/2005/60/457:3,Register Mismatch,Terminology Substitution,False,0.32293859124183655
2,GOLD_0021,2013/s/2013/447/22:4,Register Mismatch,Terminology Substitution,False,0.32724273204803467
2,GOLD_0022,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.33010339736938477
2,GOLD_0023,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.33010339736938477
2,GOLD_0024,2005/s/2005/631/28:3,Register Mismatch,Register Mismatch,True,0.2766769826412201
2,GOLD_0025,2005/s/2005/60/254:1,Register Mismatch,Progressive to Perfective,False,0.26114895939826965
2,GOLD_0026,2005/s/2005/60/254:1,Register Mismatch,Progressive to Perfective,False,0.21047459542751312
2,GOLD_0027,2005/s/2005/60/254:1,Register Mismatch,Progressive to Perfective,False,0.2069196105003357
2,GOLD_0028,2005/s/2005/60/254:1,Register Mismatch,Progressive to Perfective,False,0.21047459542751312
2,GOLD_0029,2005/s/2005/60/457:3,Register Mismatch,Definiteness Shift,False,0.2449297308921814
2,GOLD_0030,2005/s/2005/60/457:3,Register Mismatch,Definiteness Shift,False,0.24055393040180206
2,GOLD_0031,2005/s/2005/60/457:3,Register Mismatch,Definiteness Shift,False,0.23913148045539856
2,GOLD_0032,2014/s/2014/935/80:2,Register Mismatch,Hypernym for Hyponym,False,0.243045374751091
2,GOLD_0033,2014/s/2014/935/80:2,Register Mismatch,Total Omission,False,0.26500117778778076
2,GOLD_0034,2014/s/2014/935/80:2,Register Mismatch,Hypernym for Hyponym,False,0.2381296306848526
2,GOLD_0035,2014/s/2014/935/80:2,Register Mismatch,Hypernym for Hyponym,False,0.2381296306848526
2,GOLD_0036,2006/s/2006/822/203:10,Register Mismatch,Register Mismatch,True,0.46460846066474915
2,GOLD_0037,2006/s/2006/822/203:10,Register Mismatch,Register Mismatch,True,0.41791895031929016
2,GOLD_0038,2006/s/2006/822/203:10,Register Mismatch,Register Mismatch,True,0.3745776116847992
2,GOLD_0039,2006/s/2006/822/203:10,Register Mismatch,Register Mismatch,True,0.41791895031929016
2,GOLD_0040,2008/s/2008/371/235:4,Register Mismatch,Register Mismatch,True,0.4921436905860901
2,GOLD_0041,2008/s/2008/371/235:4,Register Mismatch,Register Mismatch,True,0.4833057224750519
2,GOLD_0042,2008/s/2008/371/235:4,Register Mismatch,Register Mismatch,True,0.48950281739234924
2,GOLD_0043,2008/s/2008/371/235:4,Register Mismatch,Register Mismatch,True,0.4924260675907135
2,GOLD_0044,2012/s/2012/373/576:1,Register Mismatch,Register Mismatch,True,0.9014009237289429
2,GOLD_0045,2011/s/2011/525/60:1,Register Mismatch,Register Mismatch,True,0.9291014671325684
2,GOLD_0046,2003/s/2003/946/19:9,Register Mismatch,Register Mismatch,True,0.7023845314979553
2,GOLD_0047,2012/s/2012/16/45:5,Register Mismatch,Terminology Substitution,False,0.262039452791214
2,GOLD_0048,2014/s/2014/213/81:7,Register Mismatch,Terminology Substitution,False,0.2861238718032837
2,GOLD_0049,2014/s/2014/213/81:7,Register Mismatch,Terminology Substitution,False,0.3215358853340149
2,GOLD_0050,2014/s/2014/213/81:7,Register Mismatch,Terminology Substitution,False,0.30240678787231445
2,GOLD_0051,2006/s/2006/822/15:3,Register Mismatch,Register Mismatch,True,0.28585079312324524
2,GOLD_0052,2006/s/2006/822/15:3,Register Mismatch,Register Mismatch,True,0.28614264726638794
2,GOLD_0053,2006/s/2006/822/15:3,Register Mismatch,Register Mismatch,True,0.2777448296546936
2,GOLD_0054,2006/s/2006/822/15:3,Register Mismatch,Register Mismatch,True,0.28614264726638794
2,GOLD_0055,2006/s/2006/154/290:2,Register Mismatch,Hypernym for Hyponym,False,0.5002015829086304
2,GOLD_0056,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.4757240116596222
