fold,sample_id,Sentence_ID,Sub-Subtype,predicted_label,correct,confidence
4,GOLD_0000,2007/s/2007/677/102:2,Passive to Active Voice,Register Mismatch,False,0.7688910365104675
4,GOLD_0001,2007/s/2007/677/102:2,Passive to Active Voice,Register Mismatch,False,0.7745280861854553
4,GOLD_0002,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.40771159529685974
4,GOLD_0003,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.40771159529685974
4,GOLD_0004,2005/s/2005/631/69:1,Passive to Active Voice,Register Mismatch,False,0.4174376428127289
4,GOLD_0005,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9888432025909424
4,GOLD_0006,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9888597726821899
4,GOLD_0007,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9894677996635437
4,GOLD_0008,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9888597726821899
4,GOLD_0009,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.7803305387496948
4,GOLD_0010,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.7872233390808105
4,GOLD_0011,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.7927769422531128
4,GOLD_0012,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.7907379269599915
4,GOLD_0013,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9594839811325073
4,GOLD_0014,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9624205827713013
4,GOLD_0015,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9638975858688354
4,GOLD_0016,2008/s/2008/250/69:2,Definiteness Shift,Definiteness Shift,True,0.9624205827713013
4,GOLD_0017,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.28678247332572937
4,GOLD_0018,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.30499890446662903
4,GOLD_0019,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.28619882464408875
4,GOLD_0020,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.3071131706237793
4,GOLD_0021,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.6426441669464111
4,GOLD_0022,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.6584091782569885
4,GOLD_0023,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.6584091782569885
4,GOLD_0024,2005/s/2005/631/28:3,Register Mismatch,Register Mismatch,True,0.5343284606933594
4,GOLD_0025,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.2635243535041809
4,GOLD_0026,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.2550538182258606
4,GOLD_0027,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.2707691788673401
4,GOLD_0028,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.2550538182258606
4,GOLD_0029,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.21135520935058594
4,GOLD_0030,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.2202366292476654
4,GOLD_0031,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.2187630832195282
4,GOLD_0032,2014/s/2014/935/80:2,Register Mismatch,Hypernym for Hyponym,False,0.36071160435676575
4,GOLD_0033,2014/s/2014/935/80:2,Register Mismatch,Hypernym for Hyponym,False,0.38669973611831665
4,GOLD_0034,2014/s/2014/935/80:2,Register Mismatch,Hypernym for Hyponym,False,0.3966203033924103
