fold,sample_id,Sentence_ID,Sub-Subtype,predicted_label,correct,confidence
2,GOLD_0000,2007/s/2007/677/102:2,Passive to Active Voice,Passive to Active Voice,True,0.9974387884140015
2,GOLD_0001,2007/s/2007/677/102:2,Passive to Active Voice,Passive to Active Voice,True,0.9985519051551819
2,GOLD_0002,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9976734519004822
2,GOLD_0003,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9976734519004822
2,GOLD_0004,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9973502159118652
2,GOLD_0005,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9890807867050171
2,GOLD_0006,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9899459481239319
2,GOLD_0007,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9902188181877136
2,GOLD_0008,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9899459481239319
2,GOLD_0009,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9994882345199585
2,GOLD_0010,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9995312690734863
2,GOLD_0011,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9995238780975342
2,GOLD_0012,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9995244741439819
2,GOLD_0013,2008/s/2008/250/69:2,Definiteness Shift,Invalid Pattern,False,0.9080950617790222
2,GOLD_0014,2008/s/2008/250/69:2,Definiteness Shift,Invalid Pattern,False,0.9162335395812988
2,GOLD_0015,2008/s/2008/250/69:2,Definiteness Shift,Invalid Pattern,False,0.9053335785865784
2,GOLD_0016,2008/s/2008/250/69:2,Definiteness Shift,Invalid Pattern,False,0.9162335395812988
2,GOLD_0017,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.46778860688209534
2,GOLD_0018,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.49813827872276306
2,GOLD_0019,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.5346423983573914
2,GOLD_0020,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.4905848801136017
2,GOLD_0021,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9513317942619324
2,GOLD_0022,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9623546600341797
2,GOLD_0023,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.9623546600341797
2,GOLD_0024,2005/s/2005/631/28:3,Register Mismatch,Definiteness Shift,False,0.7005041837692261
2,GOLD_0025,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9971078038215637
2,GOLD_0026,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9709229469299316
2,GOLD_0027,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.971179187297821
2,GOLD_0028,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9709229469299316
2,GOLD_0029,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.9657341241836548
2,GOLD_0030,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.9597222805023193
2,GOLD_0031,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.9617784023284912
2,GOLD_0032,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.9573794007301331
2,GOLD_0033,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.6284739971160889
2,GOLD_0034,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.8157362341880798
2,GOLD_0035,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.8157362341880798
2,GOLD_0036,2006/s/2006/822/203:10,Register Mismatch,Adjective to Noun,False,0.27737435698509216
2,GOLD_0037,2006/s/2006/822/203:10,Register Mismatch,Progressive to Perfective,False,0.9367451667785645
2,GOLD_0038,2006/s/2006/822/203:10,Register Mismatch,Progressive to Perfective,False,0.8635004162788391
2,GOLD_0039,2006/s/2006/822/203:10,Register Mismatch,Progressive to Perfective,False,0.9367451667785645
2,GOLD_0040,2008/s/2008/371/235:4,Register Mismatch,Adjective to Noun,False,0.45553407073020935
2,GOLD_0041,2008/s/2008/371/235:4,Register Mismatch,Adjective to Noun,False,0.4769382178783417
2,GOLD_0042,2008/s/2008/371/235:4,Register Mismatch,Adjective to Noun,False,0.4139169156551361
2,GOLD_0043,2008/s/2008/371/235:4,Register Mismatch,Adjective to Noun,False,0.4138232171535492
2,GOLD_0044,2012/s/2012/373/576:1,Register Mismatch,Adjective to Noun,False,0.7404979467391968
2,GOLD_0045,2011/s/2011/525/60:1,Register Mismatch,Invalid Pattern,False,0.6088730096817017
2,GOLD_0046,2003/s/2003/946/19:9,Register Mismatch,Adjective to Noun,False,0.8240025639533997
2,GOLD_0047,2012/s/2012/16/45:5,Register Mismatch,Terminology Substitution,False,0.6530557870864868
2,GOLD_0048,2014/s/2014/213/81:7,Register Mismatch,Progressive to Perfective,False,0.6228100657463074
2,GOLD_0049,2014/s/2014/213/81:7,Register Mismatch,Progressive to Perfective,False,0.5784809589385986
2,GOLD_0050,2014/s/2014/213/81:7,Register Mismatch,Progressive to Perfective,False,0.6140904426574707
2,GOLD_0051,2006/s/2006/822/15:3,Register Mismatch,Progressive to Perfective,False,0.9051108360290527
2,GOLD_0052,2006/s/2006/822/15:3,Register Mismatch,Progressive to Perfective,False,0.8791376948356628
2,GOLD_0053,2006/s/2006/822/15:3,Register Mismatch,Progressive to Perfective,False,0.7029512524604797
2,GOLD_0054,2006/s/2006/822/15:3,Register Mismatch,Progressive to Perfective,False,0.8791376948356628
2,GOLD_0055,2006/s/2006/154/290:2,Register Mismatch,Definiteness Shift,False,0.43210187554359436
2,GOLD_0056,2013/s/2013/447/22:4,Register Mismatch,Progressive to Perfective,False,0.8629609942436218
