fold,sample_id,Sentence_ID,Sub-Subtype,predicted_label,correct,confidence
4,GOLD_0000,2007/s/2007/677/102:2,Passive to Active Voice,Passive to Active Voice,True,0.9990234375
4,GOLD_0001,2007/s/2007/677/102:2,Passive to Active Voice,Passive to Active Voice,True,0.9991974234580994
4,GOLD_0002,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9989677667617798
4,GOLD_0003,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9989677667617798
4,GOLD_0004,2005/s/2005/631/69:1,Passive to Active Voice,Passive to Active Voice,True,0.9990277290344238
4,GOLD_0005,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.954507052898407
4,GOLD_0006,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9680763483047485
4,GOLD_0007,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9511159658432007
4,GOLD_0008,2005/s/2005/682/29:1,Definiteness Shift,Definiteness Shift,True,0.9680763483047485
4,GOLD_0009,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.997289776802063
4,GOLD_0010,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9965144991874695
4,GOLD_0011,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9969383478164673
4,GOLD_0012,2005/s/2005/633/25:2,Definiteness Shift,Definiteness Shift,True,0.9969446063041687
4,GOLD_0013,2008/s/2008/250/69:2,Definiteness Shift,Invalid Pattern,False,0.9757500290870667
4,GOLD_0014,2008/s/2008/250/69:2,Definiteness Shift,Invalid Pattern,False,0.9767163991928101
4,GOLD_0015,2008/s/2008/250/69:2,Definiteness Shift,Invalid Pattern,False,0.9736911058425903
4,GOLD_0016,2008/s/2008/250/69:2,Definiteness Shift,Invalid Pattern,False,0.9767163991928101
4,GOLD_0017,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.9642583727836609
4,GOLD_0018,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.9679710865020752
4,GOLD_0019,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.9799132347106934
4,GOLD_0020,2005/s/2005/60/457:3,Register Mismatch,Hypernym for Hyponym,False,0.9674211144447327
4,GOLD_0021,2013/s/2013/447/22:4,Register Mismatch,Register Mismatch,True,0.5571621060371399
4,GOLD_0022,2013/s/2013/447/22:4,Register Mismatch,Invalid Pattern,False,0.6220541000366211
4,GOLD_0023,2013/s/2013/447/22:4,Register Mismatch,Invalid Pattern,False,0.6220541000366211
4,GOLD_0024,2005/s/2005/631/28:3,Register Mismatch,Register Mismatch,True,0.5105828046798706
4,GOLD_0025,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9874812960624695
4,GOLD_0026,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9707232713699341
4,GOLD_0027,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9646633267402649
4,GOLD_0028,2005/s/2005/60/254:1,Register Mismatch,Register Mismatch,True,0.9707232713699341
4,GOLD_0029,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.6666197180747986
4,GOLD_0030,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.7137548327445984
4,GOLD_0031,2005/s/2005/60/457:3,Register Mismatch,Register Mismatch,True,0.7236925363540649
4,GOLD_0032,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.9597575068473816
4,GOLD_0033,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.8350837826728821
4,GOLD_0034,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.8557226657867432
4,GOLD_0035,2014/s/2014/935/80:2,Register Mismatch,Register Mismatch,True,0.8557226657867432
4,GOLD_0036,2006/s/2006/822/203:10,Register Mismatch,Passive to Active Voice,False,0.6083377599716187
4,GOLD_0037,2006/s/2006/822/203:10,Register Mismatch,Progressive to Perfective,False,0.6291558742523193
4,GOLD_0038,2006/s/2006/822/203:10,Register Mismatch,Passive to Active Voice,False,0.5270615816116333
4,GOLD_0039,2006/s/2006/822/203:10,Register Mismatch,Progressive to Perfective,False,0.6291558742523193
4,GOLD_0040,2008/s/2008/371/235:4,Register Mismatch,Passive to Active Voice,False,0.4390808939933777
4,GOLD_0041,2008/s/2008/371/235:4,Register Mismatch,Passive to Active Voice,False,0.61592036485672
4,GOLD_0042,2008/s/2008/371/235:4,Register Mismatch,Passive to Active Voice,False,0.4078234136104584
4,GOLD_0043,2008/s/2008/371/235:4,Register Mismatch,Passive to Active Voice,False,0.5796990990638733
4,GOLD_0044,2012/s/2012/373/576:1,Register Mismatch,Adjective to Noun,False,0.7998831868171692
4,GOLD_0045,2011/s/2011/525/60:1,Register Mismatch,Invalid Pattern,False,0.5958107709884644
4,GOLD_0046,2003/s/2003/946/19:9,Register Mismatch,Adjective to Noun,False,0.6836183071136475
4,GOLD_0047,2012/s/2012/16/45:5,Register Mismatch,Wrong Word Order,False,0.6224075555801392
4,GOLD_0048,2014/s/2014/213/81:7,Register Mismatch,Passive to Active Voice,False,0.35915470123291016
4,GOLD_0049,2014/s/2014/213/81:7,Register Mismatch,Passive to Active Voice,False,0.43969571590423584
4,GOLD_0050,2014/s/2014/213/81:7,Register Mismatch,Passive to Active Voice,False,0.38601386547088623
4,GOLD_0051,2006/s/2006/822/15:3,Register Mismatch,Passive to Active Voice,False,0.8548515439033508
4,GOLD_0052,2006/s/2006/822/15:3,Register Mismatch,Passive to Active Voice,False,0.8972258567810059
4,GOLD_0053,2006/s/2006/822/15:3,Register Mismatch,Passive to Active Voice,False,0.9298165440559387
4,GOLD_0054,2006/s/2006/822/15:3,Register Mismatch,Passive to Active Voice,False,0.8972258567810059
4,GOLD_0055,2006/s/2006/154/290:2,Register Mismatch,Definiteness Shift,False,0.5161427855491638
4,GOLD_0056,2013/s/2013/447/22:4,Register Mismatch,Progressive to Perfective,False,0.8842117786407471
4,GOLD_0057,2013/s/2013/447/22:4,Register Mismatch,Progressive to Perfective,False,0.8453781604766846
4,GOLD_0058,2013/s/2013/447/22:4,Register Mismatch,Progressive to Perfective,False,0.8453781604766846
4,GOLD_0059,2005/s/2005/686/23:1,Register Mismatch,Register Mismatch,True,0.9707722663879395
4,GOLD_0060,2005/s/2005/686/23:1,Register Mismatch,Register Mismatch,True,0.9708749651908875
4,GOLD_0061,2006/s/2006/822/209:8,Register Mismatch,Register Mismatch,True,0.7431743741035461
4,GOLD_0062,2014/s/2014/731/14:3,Register Mismatch,Hypernym for Hyponym,False,0.9288906455039978
4,GOLD_0063,2014/s/2014/731/14:3,Register Mismatch,Hypernym for Hyponym,False,0.8399403691291809
4,GOLD_0064,2014/s/2014/731/14:3,Register Mismatch,Wrong Word Order,False,0.8558861613273621
4,GOLD_0065,2014/s/2014/731/14:3,Register Mismatch,Wrong Word Order,False,0.8585892915725708
4,GOLD_0066,2014/s/2014/902/70:4,Register Mismatch,Passive to Active Voice,False,0.6396216750144958
4,GOLD_0067,2014/s/2014/902/70:4,Register Mismatch,Passive to Active Voice,False,0.7339581847190857
4,GOLD_0068,2014/s/2014/902/70:4,Register Mismatch,Passive to Active Voice,False,0.860839307308197
4,GOLD_0069,2014/s/2014/902/70:4,Register Mismatch,Passive to Active Voice,False,0.7339581847190857
4,GOLD_0070,2006/s/res/1735_2006_/42:1,Register Mismatch,Register Mismatch,True,0.8214035630226135
4,GOLD_0071,2006/s/res/1735_2006_/42:1,Register Mismatch,Register Mismatch,True,0.8214035630226135
4,GOLD_0072,2006/s/res/1735_2006_/42:1,Register Mismatch,Definiteness Shift,False,0.8478204011917114
4,GOLD_0073,2004/s/pv_5025/185:1,Register Mismatch,Definiteness Shift,False,0.7672898173332214
4,GOLD_0074,2004/s/pv_5025/185:1,Register Mismatch,Definiteness Shift,False,0.8317589163780212
4,GOLD_0075,2004/s/pv_5025/185:1,Register Mismatch,Definiteness Shift,False,0.7672898173332214
4,GOLD_0076,2004/s/pv_5025/185:1,Register Mismatch,Invalid Pattern,False,0.799568235874176
4,GOLD_0077,2014/s/2014/369/37:1,Register Mismatch,Invalid Pattern,False,0.616590678691864
4,GOLD_0078,2014/s/2014/369/37:1,Register Mismatch,Invalid Pattern,False,0.6689220666885376
4,GOLD_0079,2014/s/2014/369/37:1,Register Mismatch,Invalid Pattern,False,0.6383507251739502
4,GOLD_0080,2014/s/2014/369/37:1,Register Mismatch,Invalid Pattern,False,0.6689220666885376
4,GOLD_0081,2011/s/res/1989_2011_/107:1,Register Mismatch,Register Mismatch,True,0.39804714918136597
4,GOLD_0082,2011/s/res/1989_2011_/107:1,Register Mismatch,Register Mismatch,True,0.39804714918136597
4,GOLD_0083,2011/s/res/1989_2011_/107:1,Register Mismatch,Register Mismatch,True,0.4784374237060547
4,GOLD_0084,2014/s/2014/740/53:1,Register Mismatch,Passive to Active Voice,False,0.9434393644332886
4,GOLD_0085,2014/s/2014/740/53:1,Register Mismatch,Passive to Active Voice,False,0.9611116051673889
4,GOLD_0086,2014/s/2014/740/53:1,Register Mismatch,Passive to Active Voice,False,0.9563232064247131
4,GOLD_0087,2014/s/2014/740/53:1,Register Mismatch,Passive to Active Voice,False,0.9611116051673889
4,GOLD_0088,2008/s/2008/379/52:1,Register Mismatch,Invalid Pattern,False,0.926815390586853
4,GOLD_0089,2008/s/2008/379/52:1,Register Mismatch,Invalid Pattern,False,0.9342857599258423
4,GOLD_0090,2011/s/2011/463/171:1,Register Mismatch,Progressive to Perfective,False,0.4688718616962433
4,GOLD_0091,2011/s/2011/463/171:1,Register Mismatch,Progressive to Perfective,False,0.4269607365131378
4,GOLD_0092,2011/s/2011/463/171:1,Register Mismatch,Progressive to Perfective,False,0.34208154678344727
4,GOLD_0093,2013/s/2013/722/48:3,Register Mismatch,Hypernym for Hyponym,False,0.44607436656951904
4,GOLD_0094,2013/s/2013/722/48:3,Register Mismatch,Wrong Word Order,False,0.7957394123077393
4,GOLD_0095,2013/s/2013/722/48:3,Register Mismatch,Hypernym for Hyponym,False,0.44607436656951904
4,GOLD_0096,2013/s/2013/722/48:3,Register Mismatch,Hypernym for Hyponym,False,0.5086238384246826
4,GOLD_0097,2014/s/2014/935/36:1,Register Mismatch,Tanween Omission,False,0.9994311928749084
4,GOLD_0098,2014/s/2014/935/36:1,Register Mismatch,Tanween Omission,False,0.9994311928749084
4,GOLD_0099,2014/s/2014/935/36:1,Register Mismatch,Tanween Omission,False,0.9994199275970459
4,GOLD_0100,2014/s/2014/935/36:1,Register Mismatch,Tanween Omission,False,0.9991887211799622
4,GOLD_0101,2014/s/2014/935/86:9,Register Mismatch,Tanween Omission,False,0.9985388517379761
4,GOLD_0102,2014/s/2014/935/86:9,Register Mismatch,Tanween Omission,False,0.9985388517379761
4,GOLD_0103,2014/s/2014/935/86:9,Register Mismatch,Tanween Omission,False,0.9985388517379761
4,GOLD_0104,2014/s/2014/935/86:9,Register Mismatch,Tanween Omission,False,0.9986189603805542
4,GOLD_0105,2009/s/res/1904_2009_/68:1,Register Mismatch,Invalid Pattern,False,0.8923633098602295
4,GOLD_0106,2009/s/res/1904_2009_/68:1,Register Mismatch,Invalid Pattern,False,0.9380350112915039
